"genus","collection_no","family","abund_value","abund_unit","reference_no","life_habit","diet","country","geoplate","lat","lng","paleolat","paleolng","period","epoch","subepoch","stage","early_interval","late_interval","max_ma","min_ma","stg","ten","env","lith","latgroup","bath","gensp","ecology","ecologyMostZ","ecologyMostAZ","ecologyBoth","growth","integration"
"Favia",62770,"Faviidae","","",18107,"low-level epifaunal","photosymbiotic","Japan",611,24.04,123.787778,24.04,123.79,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"r","c","t","shal","Favia spp.","z","z","z",FALSE,"colonial","2"
"Favia",62771,"Faviidae","","",18107,"low-level epifaunal","photosymbiotic","Japan",611,24.805,125.281,24.8,125.28,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"r","c","t","shal","Favia spp.","z","z","z",FALSE,"colonial","2"
"Favia",62772,"Faviidae","","",18107,"low-level epifaunal","photosymbiotic","Japan",611,24.805,125.281,24.8,125.28,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"r","c","t","shal","Favia spp.","z","z","z",FALSE,"colonial","2"
"Favia",62773,"Faviidae","","",18107,"low-level epifaunal","photosymbiotic","Japan",611,26.405,127.742,26.41,127.74,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",62778,"Faviidae","","",18107,"low-level epifaunal","photosymbiotic","Japan",611,24.805,125.281,24.8,125.28,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"r","c","t","shal","Favia maxima","z","z","z",FALSE,"colonial","2"
"Favia",62779,"Faviidae","","",18107,"low-level epifaunal","photosymbiotic","Japan",611,24.805,125.281,24.8,125.28,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"r","c","t","shal","Favia stelligera","z","z","z",FALSE,"colonial","2"
"Favia",62780,"Faviidae","","",18107,"low-level epifaunal","photosymbiotic","Japan",611,24.805,125.281,24.8,125.28,"Quaternary","Pleistocene","Middle Pleistocene","","Middle Pleistocene","",0.781,0.126,94,49,"r","c","t","shal","Favia rotundata","z","z","z",FALSE,"colonial","2"
"Favia",62788,"Faviidae","","",18107,"low-level epifaunal","photosymbiotic","Japan",611,28.321389,129.928056,28.32,129.93,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.126,0.0117,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",62860,"Faviidae","","",18126,"low-level epifaunal","photosymbiotic","Indonesia",620,-7.75,110.133,-7.64,114.57,"Neogene","Miocene","Early/Lower Miocene","","Early/Lower Miocene","",23.03,15.97,90,48,"r","uk","t","shal","Favia macrovalyx","z","z","z",FALSE,"colonial","2"
"Favia",62861,"Faviidae","","",18126,"low-level epifaunal","photosymbiotic","Indonesia",617,-7.5,106.88,-9.53,113.44,"Neogene","Miocene","","","Middle Miocene","Late/Upper Miocene",15.97,5.333,92,49,"r","uk","t","shal","Favia speciosa","z","z","z",FALSE,"colonial","2"
"Favia",62861,"Faviidae","","",18126,"low-level epifaunal","photosymbiotic","Indonesia",617,-7.5,106.88,-9.53,113.44,"Neogene","Miocene","","","Middle Miocene","Late/Upper Miocene",15.97,5.333,92,49,"r","uk","t","shal","Favia favus","z","z","z",FALSE,"colonial","2"
"Favia",62862,"Faviidae","","",18126,"low-level epifaunal","photosymbiotic","Indonesia",620,-7,109.25,-7.12,109.68,"Neogene","Pliocene","","","Pliocene","",5.333,2.588,93,49,"r","uk","t","shal","Favia verbeeki","z","z","z",FALSE,"colonial","2"
"Favia",63134,"Faviidae","","",9353,"low-level epifaunal","photosymbiotic","Taiwan",655,23,122,22.97,122.17,"Quaternary","","","","Pleistocene","Holocene",2.588,0,94,49,"r","c","t","shal","Favia pallida","z","z","z",FALSE,"colonial","2"
"Favia",63134,"Faviidae","","",9353,"low-level epifaunal","photosymbiotic","Taiwan",655,23,122,22.97,122.17,"Quaternary","","","","Pleistocene","Holocene",2.588,0,94,49,"r","c","t","shal","Favia speciosa","z","z","z",FALSE,"colonial","2"
"Favia",63134,"Faviidae","","",9353,"low-level epifaunal","photosymbiotic","Taiwan",655,23,122,22.97,122.17,"Quaternary","","","","Pleistocene","Holocene",2.588,0,94,49,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",63138,"Faviidae","","",9353,"low-level epifaunal","photosymbiotic","Japan",610,34.916667,139.833333,35.09,139.65,"Quaternary","","","","Pleistocene","Holocene",2.588,0,94,49,"r","c","nt","shal","Favia speciosa","z","z","z",FALSE,"colonial","2"
"Favia",63139,"Faviidae","","",9353,"low-level epifaunal","photosymbiotic","Taiwan",655,23,122,22.91,122.51,"Neogene","Pliocene","Late/Upper Pliocene","Piacenzian","Late/Upper Pliocene","",3.6,2.588,93,49,"r","c","t","shal","Favia speciosa","z","z","z",FALSE,"colonial","2"
"Favia",63152,"Faviidae","3","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63153,"Faviidae","2","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63154,"Faviidae","3","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63155,"Faviidae","1","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63156,"Faviidae","7","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63157,"Faviidae","1","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63158,"Faviidae","15","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63160,"Faviidae","2","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63162,"Faviidae","1","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63164,"Faviidae","2","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63165,"Faviidae","1","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63168,"Faviidae","1","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63171,"Faviidae","2","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63176,"Faviidae","4","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.033333,39.666667,-4.03,39.67,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63177,"Faviidae","1","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.283333,39.583333,-4.28,39.58,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.1,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63179,"Faviidae","2","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.283333,39.583333,-4.28,39.58,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.1,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63182,"Faviidae","3","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.283333,39.583333,-4.28,39.58,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.1,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63183,"Faviidae","1","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.283333,39.583333,-4.28,39.58,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.1,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63184,"Faviidae","1","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.283333,39.583333,-4.28,39.58,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.1,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63185,"Faviidae","2","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.45,39.483333,-4.45,39.48,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp.","z","z","z",FALSE,"colonial","2"
"Favia",63186,"Faviidae","1","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.45,39.483333,-4.45,39.48,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",63187,"Faviidae","1","specimens",18189,"low-level epifaunal","photosymbiotic","Kenya",709,-4.45,39.483333,-4.45,39.48,"Quaternary","Pleistocene","Late/Upper Pleistocene","","Late/Upper Pleistocene","",0.12,0.12,94,49,"r","c","t","shal","Favia sp. gp. 1","z","z","z",FALSE,"colonial","2"
"Favia",64118,"Faviidae","","",18506,"low-level epifaunal","photosymbiotic","Poland",308,49.833333,19.933333,29.85,28.34,"Cretaceous","Early/Lower Cretaceous","","Barremian","Barremian","",129.4,125,73,37,"nr","s","t","uk","Favia hemispherica","z","z","z",FALSE,"colonial","2"
"Favia",67122,"Faviidae","1","specimens",19144,"low-level epifaunal","photosymbiotic","Poland",308,49.866667,19.766667,29.94,28.26,"Cretaceous","Early/Lower Cretaceous","","Barremian","Barremian","",129.4,125,73,37,"r","c","t","shal","Favia hemispherica","z","z","z",FALSE,"colonial","2"
"Favia",67122,"Faviidae","4","specimens",19144,"low-level epifaunal","photosymbiotic","Poland",308,49.866667,19.766667,29.94,28.26,"Cretaceous","Early/Lower Cretaceous","","Barremian","Barremian","",129.4,125,73,37,"r","c","t","shal","Favia lorioli","z","z","z",FALSE,"colonial","2"
"Favia",67122,"Faviidae","2","specimens",19144,"low-level epifaunal","photosymbiotic","Poland",308,49.866667,19.766667,29.94,28.26,"Cretaceous","Early/Lower Cretaceous","","Barremian","Barremian","",129.4,125,73,37,"r","c","t","shal","Favia turbinata","z","z","z",FALSE,"colonial","2"
"Favia",67123,"Faviidae","1","specimens",19144,"low-level epifaunal","photosymbiotic","Poland",308,49.933333,21.083333,29.5,29.09,"Cretaceous","Early/Lower Cretaceous","","Barremian","Barremian","",129.4,125,73,37,"r","c","t","shal","Favia lorioli","z","z","z",FALSE,"colonial","2"
"Favia",67123,"Faviidae","1","specimens",19144,"low-level epifaunal","photosymbiotic","Poland",308,49.933333,21.083333,29.5,29.09,"Cretaceous","Early/Lower Cretaceous","","Barremian","Barremian","",129.4,125,73,37,"r","c","t","shal","Favia turbinata","z","z","z",FALSE,"colonial","2"
"Favia",67124,"Faviidae","1","specimens",19144,"low-level epifaunal","photosymbiotic","Poland",308,49.95,19.85,29.98,28.37,"Cretaceous","Early/Lower Cretaceous","","Barremian","Barremian","",129.4,125,73,37,"r","c","t","shal","Favia hemispherica","z","z","z",FALSE,"colonial","2"
"Favia",67510,"Faviidae","","",30120,"low-level epifaunal","photosymbiotic","Georgia",511,42.483333,43.416667,-7.8,46.32,"Cretaceous","Early/Lower Cretaceous","","Hauterivian","Hauterivian","",132.9,129.4,72,37,"r","c","t","shal","Favia hemispherica","z","z","z",FALSE,"colonial","2"
"Favia",67510,"Faviidae","","",30120,"low-level epifaunal","photosymbiotic","Georgia",511,42.483333,43.416667,-7.8,46.32,"Cretaceous","Early/Lower Cretaceous","","Hauterivian","Hauterivian","",132.9,129.4,72,37,"r","c","t","shal","Favia taurica","z","z","z",FALSE,"colonial","2"
"Favia",67512,"Faviidae","","",30120,"low-level epifaunal","photosymbiotic","Georgia",511,42.083333,43.633333,-8.43,45.16,"Cretaceous","Early/Lower Cretaceous","","Barremian","Early/Lower Barremian","",130,125.45,73,37,"r","c","t","shal","Favia lorioli","z","z","z",FALSE,"colonial","2"
"Favia",69201,"Faviidae","1","specimens",19950,"low-level epifaunal","photosymbiotic","Romania",308,47.516667,25.6,25.52,30.4,"Cretaceous","Early/Lower Cretaceous","","Aptian","Early/Lower Aptian","",125.45,122.46,74,38,"nr","uk","t","shal","Favia lorioli","z","z","z",FALSE,"colonial","2"
"Favia",69637,"Faviidae","","",23363,"low-level epifaunal","photosymbiotic","Egypt",715,26.433333,27.35,15.78,22.18,"Paleogene","Paleocene","Late/Upper Paleocene","Thanetian","Late/Upper Paleocene","",58.7,55.8,83,44,"r","c","t","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",69702,"Faviidae","","",23385,"low-level epifaunal","photosymbiotic","Italy",307,44.533333,8.433333,42.85,7.27,"Paleogene","Oligocene","Late/Upper Oligocene","Chattian","Chattian","",28.1,23.03,89,47,"r","c","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",69774,"Faviidae","","",23405,"low-level epifaunal","photosymbiotic","Cyprus",715,34.966667,34.066667,33.7,32.74,"Neogene","Miocene","Early/Lower Miocene","","Aquitanian","Burdigalian",23.03,15.97,90,48,"r","c","nt","shal","Favia aquitainensis","z","z","z",FALSE,"colonial","2"
"Favia",69774,"Faviidae","","",23405,"low-level epifaunal","photosymbiotic","Cyprus",715,34.966667,34.066667,33.7,32.74,"Neogene","Miocene","Early/Lower Miocene","","Aquitanian","Burdigalian",23.03,15.97,90,48,"r","c","nt","shal","Favia melitae","z","z","z",FALSE,"colonial","2"
"Favia",69927,"Faviidae","","",23474,"low-level epifaunal","photosymbiotic","Spain",320,39.75,2.633333,40.59,-0.3,"Neogene","Miocene","Early/Lower Miocene","Aquitanian","Aquitanian","",23.03,20.44,90,48,"r","c","nt","shal","Favia falloti","z","z","z",FALSE,"colonial","2"
"Favia",69940,"Faviidae","common","category",23489,"low-level epifaunal","photosymbiotic","Italy",307,45.766667,11.6,43.61,10.22,"Paleogene","Oligocene","","","Oligocene","",33.9,23.03,88,47,"r","c","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",69941,"Faviidae","common","category",23489,"low-level epifaunal","photosymbiotic","Italy",307,45.766667,11.6,43.61,10.22,"Paleogene","Oligocene","","","Oligocene","",33.9,23.03,89,47,"r","c","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",69942,"Faviidae","rare","category",23489,"low-level epifaunal","photosymbiotic","Italy",307,45.766667,11.6,43.61,10.22,"Paleogene","Oligocene","","","Oligocene","",33.9,23.03,88,47,"r","c","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",69944,"Faviidae","common","category",23489,"low-level epifaunal","photosymbiotic","Italy",307,45.766667,11.6,43.61,10.22,"Paleogene","Oligocene","","","Oligocene","",33.9,23.03,88,47,"r","c","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",69945,"Faviidae","rare","category",23489,"low-level epifaunal","photosymbiotic","Italy",307,45.766667,11.6,43.61,10.22,"Paleogene","Oligocene","","","Oligocene","",33.9,23.03,89,47,"r","c","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",69949,"Faviidae","rare","category",23489,"low-level epifaunal","photosymbiotic","Italy",307,45.766667,11.6,43.61,10.22,"Paleogene","Oligocene","","","Oligocene","",33.9,23.03,89,47,"r","c","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",69955,"Faviidae","rare","category",23489,"low-level epifaunal","photosymbiotic","Italy",307,45.766667,11.6,43.61,10.22,"Paleogene","Oligocene","","","Oligocene","",33.9,23.03,89,47,"r","c","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",69965,"Faviidae","rare","category",23489,"low-level epifaunal","photosymbiotic","Italy",307,45.766667,11.6,43.61,10.22,"Paleogene","Oligocene","","","Oligocene","",33.9,23.03,88,47,"r","c","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",69966,"Faviidae","abundant","category",23489,"low-level epifaunal","photosymbiotic","Italy",307,45.766667,11.6,43.61,10.22,"Paleogene","Oligocene","","","Oligocene","",33.9,23.03,89,47,"r","c","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",70048,"Faviidae","","",23516,"low-level epifaunal","photosymbiotic","Bulgaria",308,43.483333,24.55,42.82,23.98,"Neogene","Miocene","Middle Miocene","","Middle Miocene","",15.97,11.608,91,48,"r","c","nt","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",70053,"Faviidae","","",23518,"low-level epifaunal","photosymbiotic","Italy",307,45.583333,11.383333,42.83,9.72,"Paleogene","Oligocene","Early/Lower Oligocene","Rupelian","Rupelian","",33.9,28.1,88,47,"r","c","nt","shal","Favia subdenticulata","z","z","z",FALSE,"colonial","2"
"Favia",70064,"Faviidae","","",23522,"low-level epifaunal","photosymbiotic","Japan",610,34.683333,138.2,37.37,135.75,"Neogene","Miocene","Middle Miocene","","Middle Miocene","",15.97,11.608,91,48,"r","c","nt","shal","Favia sp.","z","z","z",FALSE,"colonial","2"
"Favia",70241,"Faviidae","","",23527,"low-level epifaunal","photosymbiotic","France",305,44.8,-0.616667,44.71,-2.68,"Neogene","Miocene","Early/Lower Miocene","Aquitanian","Aquitanian","",23.03,20.44,90,48,"r","c","nt","shal","Favia aquitaniensis","z","z","z",FALSE,"colonial","2"
"Favia",70315,"Faviidae","","",23527,"low-level epifaunal","photosymbiotic","France",305,43.333333,5.15,43.33,3.12,"Neogene","Miocene","Early/Lower Miocene","Aquitanian","Aquitanian","",23.03,20.44,90,48,"r","c","nt","shal","Favia beaumaderiensis","z","z","z",FALSE,"colonial","2"
